up,dn,up_id,dn_id,basin,dist_km,coupling,obs_lag_h,pred_lag_h,Tp,cg_ms
102,134,46054,46258,W. Coast,323.039662976404,0.6867600029015273,7,9.128943,12.591391,9.829532
135,102,46259,46054,W. Coast,108.96872688620267,0.8965187292161357,3,3.3294952,11.645599,9.091195
102,136,46054,46266,W. Coast,329.59487899787945,0.6921675673453624,8,9.498935,12.346501,9.638358
102,138,46054,46268,W. Coast,176.16507874290173,0.510892262724072,1,5.0602784,12.387504,9.670366
102,139,46054,ljpc1,W. Coast,336.09828712023335,0.6534329820495798,10,11.551046,10.353408,8.082439
103,104,46069,46086,W. Coast,241.60116497448624,0.8230626268975451,6,6.958844,12.353791,9.644049
106,103,46089,46069,W. Coast,1444.6314172256796,0.4320279388186343,28,44.2856,11.607345,9.061332
107,103,46097,46069,W. Coast,1270.2913102424209,0.4383444316192914,24,39.456276,11.455803,8.94303
108,103,46098,46069,W. Coast,1259.346037767894,0.4385455196600643,25,39.201176,11.431002,8.923669
112,103,46213,46069,W. Coast,839.6040986036755,0.5313880636283846,17,25.305061,11.806075,9.216472
113,103,46214,46069,W. Coast,558.9768279939256,0.6960203028143002,12,16.862146,11.79558,9.208279
114,103,46215,46069,W. Coast,181.52049266104086,0.8517215446487341,4,5.341848,12.091287,9.439123
115,103,46218,46069,W. Coast,102.0288577140685,0.9038774371775867,2,3.0109513,12.05751,9.412756
103,117,46069,46221,W. Coast,148.34519563056085,0.6451322211428027,2,4.188636,12.601994,9.83781
103,118,46069,46222,W. Coast,177.1646163432247,0.6948799125514029,3,5.258895,11.987286,9.357934
103,119,46069,46224,W. Coast,261.1769015617431,0.5862218665742154,5,7.1974087,12.912102,10.079897
103,120,46069,46225,W. Coast,275.5943413765737,0.6983303349890785,6,7.6632004,12.796714,9.989819
121,103,46229,46069,W. Coast,1185.1372621636594,0.4311363992741426,22,36.427322,11.576565,9.037304
103,122,46069,46232,W. Coast,290.17932931697624,0.7389642141430984,7,8.069213,12.795982,9.989248
103,123,46069,46235,W. Coast,309.377208875858,0.7628343134571022,7,8.79453,12.517398,9.77177
124,103,46237,46069,W. Coast,508.09370803100694,0.7316110551403862,11,14.556332,12.420248,9.695929
125,103,46239,46069,W. Coast,344.2969274007065,0.8034989015555616,7,10.216511,11.991373,9.361126
126,103,46240,46069,W. Coast,363.74797482538685,0.760688352231256,6,11.022123,11.742854,9.167118
127,103,46243,46069,W. Coast,1434.9829833443284,0.4179618027984971,24,44.0219,11.598887,9.054729
128,103,46244,46069,W. Coast,883.7528805560562,0.5377253963189355,16,27.379965,11.48514,8.965932
129,103,46248,46069,W. Coast,1436.8297458225397,0.43459581999956365,25,44.161266,11.577163,9.03777
103,131,46069,46253,W. Coast,189.57569423921353,0.6313943047949891,3,5.4578695,12.359413,9.6484375
103,132,46069,46254,W. Coast,288.845299758701,0.6463171412248834,7,9.375935,10.961983,8.557527
103,133,46069,46256,W. Coast,187.52823331375518,0.471886931224007,3,5.0107307,13.316925,10.395924
103,134,46069,46258,W. Coast,272.8878135730925,0.7182631130614097,6,7.5307837,12.893842,10.065642
135,103,46259,46069,W. Coast,170.0996748983921,0.876131824241903,4,5.067845,11.943139,9.323471
103,136,46069,46266,W. Coast,284.7881540662265,0.7184438320274339,6,8.012527,12.647094,9.873017
103,138,46069,46268,W. Coast,157.6122972070246,0.5425393317357353,0,4.4200516,12.6882305,9.905131
103,139,46069,ljpc1,W. Coast,289.7663652079777,0.6794076757527623,8,9.687801,10.642927,8.3084545
107,104,46097,46086,W. Coast,1454.29713740336,0.3356089024912625,27,43.775467,11.821176,9.22826
108,104,46098,46086,W. Coast,1449.9488978501615,0.3410210020645942,30,43.61269,11.829821,9.235008
112,104,46213,46086,W. Coast,1053.458050047281,0.4255557580799602,21,30.830284,12.158445,9.491551
113,104,46214,46086,W. Coast,780.574312195059,0.5568357930717728,16,22.8592,12.150429,9.485292
114,104,46215,46086,W. Coast,397.9892289529696,0.7334127791878248,10,11.395313,12.427488,9.701581
115,104,46218,46086,W. Coast,334.6657919289197,0.7653629334017493,7,9.61039,12.391067,9.673148
116,104,46219,46086,W. Coast,191.5398873011375,0.8483139486878682,5,5.4618306,12.478414,9.741336
117,104,46221,46086,W. Coast,161.1774688954611,0.8184329267564916,3,4.4384966,12.921318,10.087091
118,104,46222,46086,W. Coast,126.2515717226298,0.851284874287243,2,3.6451893,12.324096,9.620867
104,119,46086,46224,W. Coast,91.23912562268677,0.7925441352556015,1,2.4552038,13.22306,10.322647
121,104,46229,46086,W. Coast,1375.462759024371,0.3352632837378096,27,40.975456,11.944373,9.324435
104,123,46086,46235,W. Coast,80.95145344104726,0.9070932614552211,2,2.2416883,12.8495455,10.031062
124,104,46237,46086,W. Coast,721.2407768828585,0.6344461937978361,17,20.125757,12.751651,9.954639
125,104,46239,46086,W. Coast,567.5397914699895,0.6711907947659843,12,16.382662,12.326797,9.622975
126,104,46240,46086,W. Coast,579.6786700297305,0.6462733800748705,10,17.058329,12.091751,9.4394865
128,104,46244,46086,W. Coast,1089.7290064833114,0.43498865320888597,21,32.760136,11.836168,9.2399645
130,104,46251,46086,W. Coast,200.59380242675604,0.83234154167004,6,5.6061645,12.731807,9.939149
131,104,46253,46086,W. Coast,120.05103611794284,0.8158236150806424,1,3.367405,12.685539,9.903029
104,132,46086,46254,W. Coast,81.99806713359962,0.8055960697214979,2,2.5761836,11.325703,8.841467
133,104,46256,46086,W. Coast,133.95064323619982,0.635851044031967,2,3.500154,13.6174555,10.630535
135,104,46259,46086,W. Coast,407.90606880168957,0.7162149021375909,9,11.8175,12.282108,9.588089
104,136,46086,46266,W. Coast,86.36484584667103,0.8652581333193975,2,2.3702366,12.965332,10.121451
138,104,46268,46086,W. Coast,176.34213860129103,0.7254698608850458,3,4.824771,13.005222,10.152592
104,139,46086,ljpc1,W. Coast,82.75931814998168,0.8233927944651777,3,2.6727238,11.017961,8.601226
105,106,46088,46089,W. Coast,333.4544457009416,0.33998154525113133,1,14.022033,8.4618225,6.605764
105,107,46088,46097,W. Coast,419.5653363919119,0.34804776481690947,2,17.105873,8.727557,6.8132114
105,108,46088,46098,W. Coast,460.09082601588256,0.3130125341977538,1,19.57398,8.363783,6.529229
105,109,46088,46099,W. Coast,182.03689386649927,0.3992595242214165,2,7.593564,8.53006,6.6590343
105,110,46088,46100,W. Coast,212.20821569915475,0.39687661420590337,1,8.751058,8.6285925,6.7359543
105,111,46088,46211,W. Coast,182.3847667664027,0.3977780163140696,2,7.2652144,8.932612,6.9732885
105,112,46088,46213,W. Coast,902.7364611535078,0.23386212779721152,21,34.883495,9.208297,7.1885033
105,113,46088,46214,W. Coast,1155.3252721025467,0.27234756512436153,25,44.812817,9.173613,7.1614265
105,114,46088,46215,W. Coast,1472.2047936628876,0.19896496951199857,32,54.27273,9.652168,7.5350137
105,121,46088,46229,W. Coast,517.9291536766474,0.30175848008654793,3,20.882437,8.825261,6.889484
105,124,46088,46237,W. Coast,1173.2665330631567,0.20443933459489702,28,41.6154,10.031848,7.8314123
105,125,46088,46239,W. Coast,1336.0825052739249,0.24141869384885278,30,49.7395,9.558071,7.461556
105,126,46088,46240,W. Coast,1305.7699344991636,0.2289375511015192,26,50.624943,9.177839,7.1647263
105,127,46088,46243,W. Coast,246.06376241934447,0.3976246758939241,2,9.730794,8.9978285,7.0242
105,128,46088,46244,W. Coast,832.0664305953342,0.2703945724683302,22,33.279037,8.896631,6.9451995
105,129,46088,46248,W. Coast,268.23576720345005,0.37777874529404654,0,10.776094,8.857142,6.914373
106,107,46089,46097,W. Coast,185.78400140801838,0.8753442422942831,4,6.021314,10.978812,8.570665
106,108,46089,46098,W. Coast,185.30241188187486,0.881995231618537,3,6.049381,10.899548,8.508786
106,109,46089,46099,W. Coast,151.75679717046575,0.8989152733513677,2,4.9228673,10.969033,8.563031
106,110,46089,46100,W. Coast,121.62702816848075,0.9185706670584826,1,3.9352279,10.997617,8.585344
106,111,46089,46211,W. Coast,158.757702637837,0.8877661936561743,3,5.071498,11.1387615,8.69553
106,112,46089,46213,W. Coast,632.7447208015684,0.616395693067512,10,19.781385,11.381782,8.885244
106,113,46089,46214,W. Coast,908.6779272473326,0.4928403380779767,16,28.445349,11.366769,8.873526
106,114,46089,46215,W. Coast,1263.1370452507033,0.43992604792698975,26,38.36092,11.716552,9.1465845
106,115,46089,46218,W. Coast,1345.1036094805079,0.4400550555666096,27,40.967674,11.682959,9.120359
106,116,46089,46219,W. Coast,1499.7748687013077,0.4054041263922209,28,45.286366,11.784114,9.199327
106,117,46089,46221,W. Coast,1473.3556499980073,0.22243522609545244,31,42.629074,12.298157,9.600617
106,121,46089,46229,W. Coast,259.6709007311463,0.844739629727814,4,8.318494,11.107516,8.671138
106,124,46089,46237,W. Coast,942.47067202799,0.5111441560645512,17,27.751696,12.084167,9.433565
106,125,46089,46239,W. Coast,1109.8182415599263,0.4863495410795184,22,34.019722,11.608054,9.061886
106,126,46089,46240,W. Coast,1084.3000633399279,0.4514891977279204,23,34.091118,11.317399,8.834984
106,127,46089,46243,W. Coast,133.91748009010072,0.8943407887351382,3,4.271863,11.154711,8.707981
106,128,46089,46244,W. Coast,571.7470953776523,0.6667771271242956,11,18.440187,11.032578,8.6126375
106,129,46089,46248,W. Coast,93.52917080015625,0.9362123421998773,2,2.9947321,11.1129,8.675342
106,130,46089,46251,W. Coast,1452.3124221402759,0.25952466636321275,27,42.785347,12.078231,9.428931
106,135,46089,46259,W. Coast,1292.7320489129638,0.4197903266261432,25,39.824165,11.550484,9.016943
106,137,46089,46267,W. Coast,300.58361965822166,0.4043902809562624,4,10.712568,9.984126,7.794158
106,138,46089,46268,W. Coast,1458.9346729261415,0.17163617881952603,32,41.879696,12.395688,9.676756
109,107,46099,46097,W. Coast,261.9905352897809,0.8410181737968069,2,8.5645685,10.884749,8.497234
110,107,46100,46097,W. Coast,251.23582203344114,0.8472799529040713,3,8.192717,10.911689,8.518265
111,107,46211,46097,W. Coast,246.67573817252418,0.836790661960232,2,7.9498672,11.040912,8.619143
107,112,46097,46213,W. Coast,484.8430534172034,0.6461406491743764,6,15.326446,11.256363,8.787336
107,113,46097,46214,W. Coast,747.7226260151342,0.518164826500234,11,23.666018,11.242262,8.776328
107,114,46097,46215,W. Coast,1089.1985546487297,0.44814810945107736,21,33.534756,11.557137,9.022137
107,115,46097,46218,W. Coast,1172.033906205211,0.45844858913464215,22,36.173306,11.528965,9.000144
107,116,46097,46219,W. Coast,1324.6809487689063,0.41395502849801064,24,40.567863,11.618967,9.070405
107,117,46097,46221,W. Coast,1293.1246414844557,0.22383339285950318,25,38.101063,12.076516,9.427592
107,118,46097,46222,W. Coast,1329.3999937687931,0.24484687977928235,25,41.291428,11.45603,8.943207
107,119,46097,46224,W. Coast,1403.5488732216224,0.18974916861706104,27,40.31218,12.38881,9.671387
107,120,46097,46225,W. Coast,1431.5947641943535,0.2731324076916652,27,41.50666,12.272715,9.580756
107,121,46097,46229,W. Coast,98.36393065120089,0.9203838746001359,0,3.178738,11.010815,8.595648
107,122,46097,46232,W. Coast,1473.2159387556019,0.2810964109698038,28,42.73599,12.266228,9.575692
107,123,46097,46235,W. Coast,1476.8382573081187,0.29734377073640733,27,43.888523,11.973478,9.347156
107,124,46097,46237,W. Coast,774.4482184251593,0.5165634073411831,11,23.193268,11.881432,9.275299
107,125,46097,46239,W. Coast,940.9525715317394,0.49977012355327916,16,29.210371,11.462227,8.948045
107,126,46097,46240,W. Coast,913.5576323385804,0.4639441316903328,17,29.021076,11.201102,8.744197
127,107,46243,46097,W. Coast,175.7743985046898,0.8714502327129846,1,5.656751,11.056735,8.631495
107,128,46097,46244,W. Coast,416.22592285715314,0.6962134839901107,6,13.526267,10.94938,8.5476885
129,107,46248,46097,W. Coast,168.18432014315937,0.8988560094717755,2,5.4322886,11.016433,8.600034
107,130,46097,46251,W. Coast,1275.196937887913,0.26193480320432194,24,38.19187,11.880774,9.274785
107,131,46097,46253,W. Coast,1337.7568517068755,0.22453326861475392,25,40.23137,11.831799,9.236552
107,132,46097,46254,W. Coast,1442.733597919154,0.22882974365286535,29,49.244114,10.424858,8.138218
107,133,46097,46256,W. Coast,1324.2791000257578,0.1522360102047045,26,36.826168,12.79562,9.988965
107,134,46097,46258,W. Coast,1446.5913287675305,0.28343222156019376,28,41.612453,12.369751,9.6565075
107,135,46097,46259,W. Coast,1122.8247295530084,0.4455871449606029,21,35.01584,11.410005,8.907277
107,136,46097,46266,W. Coast,1433.1815496254512,0.27636577717149596,27,42.0703,12.121711,9.462874
137,107,46267,46097,W. Coast,396.42761704648717,0.37821901635446403,1,14.079573,10.018733,7.821174
107,138,46097,46268,W. Coast,1278.3127997964884,0.1711323894166379,25,37.395683,12.163372,9.495398
107,139,46097,ljpc1,W. Coast,1443.1988716686235,0.2591316576724578,31,50.846615,10.099561,7.884273
109,108,46099,46098,W. Coast,291.7151409428518,0.8165963383256964,1,9.610034,10.80121,8.432019
110,108,46100,46098,W. Coast,274.9882304750186,0.8326108937214116,2,9.032664,10.832697,8.456599
108,111,46098,46211,W. Coast,281.0340426611862,0.8015613349725338,0,9.109087,10.977978,8.570014
108,112,46098,46213,W. Coast,454.7475158686793,0.6956773767897075,7,14.430294,11.213302,8.75372
108,113,46098,46214,W. Coast,726.054543241677,0.5274699471276806,12,23.071878,11.197592,8.741456
108,114,46098,46215,W. Coast,1077.8589184966797,0.4525550697087333,23,33.228695,11.542157,9.010443
108,115,46098,46218,W. Coast,1159.890807830339,0.44913781441125417,23,35.852303,11.511671,8.986644
108,116,46098,46219,W. Coast,1314.473026493645,0.40299128394830896,25,40.287632,11.609628,9.063114
108,117,46098,46221,W. Coast,1288.8713443593028,0.23970448271855396,27,37.878086,12.107652,9.451899
108,118,46098,46222,W. Coast,1325.9481211910993,0.2526744186162495,27,41.270134,11.4321785,8.924587
108,119,46098,46224,W. Coast,1402.3828422010608,0.20598176022331818,29,40.088623,12.447547,9.71724
108,120,46098,46225,W. Coast,1430.2562686102347,0.27872992144018277,32,41.30473,12.321183,9.618593
108,122,46098,46232,W. Coast,1471.0102688233046,0.2995531814858467,33,42.50406,12.314695,9.613528
108,123,46098,46235,W. Coast,1475.6105489319484,0.30832672448538984,31,43.768547,11.996317,9.364985
108,124,46098,46237,W. Coast,757.8936804768895,0.5446076275635731,13,22.670343,11.895659,9.2864065
108,125,46098,46239,W. Coast,925.164800493658,0.5063553153968023,17,28.778519,11.439025,8.929933
108,126,46098,46240,W. Coast,899.3070618084031,0.43681573766864407,19,28.689644,11.153757,8.707236
108,127,46098,46243,W. Coast,214.0480772116236,0.8427559811137387,0,6.9262686,10.996396,8.584392
108,128,46098,46244,W. Coast,390.1638174427606,0.72567313098047,7,12.759767,10.8803425,8.493794
129,108,46248,46098,W. Coast,196.6206270016574,0.8836008245878364,1,6.389258,10.950073,8.548229
108,130,46098,46251,W. Coast,1267.1086566110282,0.26613021586681423,26,37.90555,11.894588,9.28557
108,131,46098,46253,W. Coast,1334.7341098544857,0.2360433417575333,29,40.108265,11.841296,9.243967
108,132,46098,46254,W. Coast,1441.7103269697639,0.21144087722288,33,49.759506,10.309565,8.048213
108,133,46098,46256,W. Coast,1321.4205261474692,0.19808503103017203,32,36.47637,12.890441,10.062987
108,134,46098,46258,W. Coast,1444.5265360868975,0.2964330086608876,31,41.362015,12.426883,9.701108
108,135,46098,46259,W. Coast,1107.9451753101746,0.4400131182476162,21,34.636898,11.381973,8.885395
108,136,46098,46266,W. Coast,1432.2823960416217,0.2808955420525579,29,41.922348,12.156859,9.490314
137,108,46267,46098,W. Coast,434.2632510902356,0.3420592767346752,1,15.676997,9.856632,7.694629
108,138,46098,46268,W. Coast,1274.6159678619213,0.2005472753696117,35,37.168934,12.202187,9.525698
108,139,46098,ljpc1,W. Coast,1442.2087295895276,0.23743663296447148,33,51.55384,9.954179,7.7707796
109,112,46099,46213,W. Coast,744.8142491494033,0.5606101958901606,9,23.525492,11.265425,8.794411
109,113,46099,46214,W. Coast,1009.6643213290807,0.4840349316269526,14,31.933315,11.250487,8.782749
109,114,46099,46215,W. Coast,1346.2370561564296,0.4273826930337358,23,41.35075,11.584478,9.043481
109,115,46099,46218,W. Coast,1429.5438700837992,0.4368264807359898,24,44.024364,11.5542755,9.019903
109,121,46099,46229,W. Coast,357.605644587705,0.7739349324567457,2,11.563407,11.004161,8.590453
109,124,46099,46237,W. Coast,1035.1459907940236,0.48269668353671547,14,30.87607,11.929381,9.312732
109,125,46099,46239,W. Coast,1201.0766892882868,0.4743287842468928,19,37.21649,11.483483,8.964639
109,126,46099,46240,W. Coast,1172.9116028410956,0.42796593490648555,21,37.2418,11.206577,8.748471
109,127,46099,46243,W. Coast,92.23719767149545,0.9130958561334397,1,2.9693084,11.053229,8.628758
109,128,46099,46244,W. Coast,677.605406581328,0.6064828323180191,9,22.040634,10.939342,8.539851
109,129,46099,46248,W. Coast,95.23533742996226,0.9296042996551607,0,3.0778048,11.010203,8.595171
109,135,46099,46259,W. Coast,1382.2351255779367,0.4239030762147981,23,43.036987,11.428215,8.921494
109,137,46099,46267,W. Coast,150.21265823672618,0.444355724472966,3,5.3733006,9.947267,7.7653832
110,112,46100,46213,W. Coast,729.6454142768912,0.5800510319484015,10,23.008125,11.284155,8.8090315
110,113,46100,46214,W. Coast,997.969138822005,0.4930253110274295,15,31.509731,11.269658,8.797715
110,114,46100,46215,W. Coast,1339.57647137642,0.42190500171443723,24,41.104427,11.596243,9.052665
110,115,46100,46218,W. Coast,1422.6132815758072,0.43051752190220716,25,43.76458,11.566513,9.029456
110,121,46100,46229,W. Coast,343.9022632688911,0.7902015389701392,3,11.095247,11.029006,8.609849
110,124,46100,46237,W. Coast,1025.6743849088896,0.4909101943359684,16,30.581192,11.934203,9.316496
110,125,46100,46239,W. Coast,1192.178577633704,0.47854908564251275,20,36.89687,11.497148,8.9753065
110,126,46100,46240,W. Coast,1164.6660882159943,0.42893402904772326,22,36.915287,11.22622,8.763805
110,127,46100,46243,W. Coast,95.29377600970132,0.9050838919758497,1,3.0614,11.075996,8.646532
110,128,46100,46244,W. Coast,663.9390495288967,0.6277791500484983,10,21.547335,10.964101,8.55918
110,129,46100,46248,W. Coast,83.60178110282332,0.9330614791497812,1,2.6958377,11.034691,8.614286
110,135,46100,46259,W. Coast,1373.9628212658472,0.4218917066313757,23,42.72379,11.443097,8.933111
110,137,46100,46267,W. Coast,178.98660644360112,0.4471434873925362,3,6.3720384,9.994947,7.8026056
111,112,46211,46213,W. Coast,731.2338322951705,0.541116675704714,8,22.835226,11.394343,8.895051
111,113,46211,46214,W. Coast,993.1173446604173,0.4845228574519383,13,31.049109,11.381247,8.884827
111,114,46211,46215,W. Coast,1326.1339443228974,0.4147022830129066,20,40.36853,11.689147,9.125192
111,115,46211,46218,W. Coast,1409.5837741781752,0.44938174164006367,22,43.016857,11.659786,9.10227
111,121,46211,46229,W. Coast,343.86900238062344,0.7732112091332005,2,10.969269,11.1545925,8.707889
111,124,46211,46237,W. Coast,1017.002940882299,0.4670763670718871,13,30.125454,12.012322,9.37748
111,125,46211,46239,W. Coast,1182.46408054459,0.47351506054195597,17,36.29159,11.593653,9.050643
111,126,46211,46240,W. Coast,1153.879171445604,0.44560672191372086,19,36.21449,11.337474,8.850656
111,128,46211,46244,W. Coast,662.8968283235655,0.6043915526202686,8,21.277006,11.085973,8.65432
129,111,46248,46211,W. Coast,86.04974890689623,0.926463962921308,1,2.7438898,11.158897,8.711249
111,135,46211,46259,W. Coast,1363.143863461449,0.4308068066159658,21,42.02132,11.542779,9.010928
111,137,46211,46267,W. Coast,153.88203693184232,0.43807067630044805,2,5.3829756,10.171941,7.9407763
112,113,46213,46214,W. Coast,283.43360908378486,0.7475574002386692,5,8.697434,11.59574,9.052273
112,114,46213,46215,W. Coast,660.7919860670935,0.6028017353687684,14,19.763977,11.896763,9.287267
112,115,46213,46218,W. Coast,737.6920641537658,0.5692081560385015,16,22.122744,11.865184,9.262615
112,116,46213,46219,W. Coast,896.4926493686986,0.4831842620990916,18,26.684221,11.954475,9.332321
112,117,46213,46221,W. Coast,896.6365488542998,0.3402078493391143,17,25.713116,12.40795,9.686329
112,118,46213,46222,W. Coast,936.468939880801,0.3410329860092799,18,28.252563,11.794347,9.207315
112,119,46213,46224,W. Coast,1021.9254162696291,0.31261967645960276,18,28.593325,12.717241,9.927778
112,120,46213,46225,W. Coast,1048.2416230517972,0.37980647497410114,22,29.597395,12.602196,9.837968
121,112,46229,46213,W. Coast,387.41797212206916,0.6932779873699352,5,12.120616,11.373482,8.878765
112,122,46213,46232,W. Coast,1083.8880316415755,0.3990998756551338,22,30.610792,12.599352,9.835747
112,123,46213,46235,W. Coast,1093.0558320513621,0.41655112922415777,22,31.57719,12.317065,9.615378
112,124,46213,46237,W. Coast,332.8366191800835,0.6843907074417059,7,9.689841,12.222296,9.541396
112,125,46213,46239,W. Coast,495.7021952441073,0.6858322491591257,11,14.948844,11.799172,9.211083
112,126,46213,46240,W. Coast,476.663322416913,0.59327765795734,12,14.688068,11.547431,9.01456
127,112,46243,46213,W. Coast,660.6173685542669,0.5545000283266707,8,20.61238,11.404079,8.902652
129,112,46248,46213,W. Coast,649.6595364330174,0.6032942655839636,9,20.320757,11.375861,8.880623
112,130,46213,46251,W. Coast,858.4555982854553,0.338770772802214,17,25.009245,12.213936,9.53487
112,131,46213,46253,W. Coast,947.0598113289562,0.3168989718051011,18,27.699577,12.165855,9.497335
112,132,46213,46254,W. Coast,1060.9558100122001,0.300013667126038,22,35.04523,10.772257,8.409416
112,133,46213,46256,W. Coast,934.9048470857113,0.2655741382564436,18,25.35418,13.120676,10.242722
112,134,46213,46258,W. Coast,1058.6681651963083,0.4025588781187694,21,29.664436,12.698782,9.913368
112,135,46213,46259,W. Coast,677.2248285835065,0.5724154549634644,14,20.508902,11.749755,9.172504
112,136,46213,46266,W. Coast,1052.3733075190833,0.3802354206963379,21,30.070414,12.452849,9.721379
137,112,46267,46213,W. Coast,880.948240881959,0.278018559830996,14,30.162655,10.39248,8.112942
112,138,46213,46268,W. Coast,885.429454477546,0.30296580370642257,17,25.216919,12.493964,9.753476
112,139,46213,ljpc1,W. Coast,1061.6045777441498,0.3277343037868,24,36.138832,10.452665,8.159925
113,114,46214,46215,W. Coast,383.39661833459326,0.7951439028278966,9,11.47651,11.887123,9.279742
113,115,46214,46218,W. Coast,456.9590417264548,0.7666742916044238,10,13.715051,11.855454,9.255019
113,116,46214,46219,W. Coast,616.0975208269134,0.6428412976968515,12,18.352324,11.9452915,9.325151
113,117,46214,46221,W. Coast,628.369658586154,0.41236637890479066,12,18.029245,12.401552,9.681334
113,118,46214,46222,W. Coast,668.9604646966071,0.4513458217251995,13,20.199514,11.78414,9.1993475
113,119,46214,46224,W. Coast,757.8325433552563,0.3865413898193874,14,21.211542,12.712746,9.924269
113,120,46214,46225,W. Coast,782.8070635606723,0.48193045728519573,16,22.111904,12.596995,9.833907
121,113,46229,46214,W. Coast,654.3954802259099,0.5086459448222761,10,20.497627,11.359914,8.868174
113,122,46214,46232,W. Coast,815.2098445642655,0.5023832623583314,17,23.032522,12.594075,9.831628
113,123,46214,46235,W. Coast,826.6066439270616,0.5295971189891294,17,23.893715,12.309872,9.609763
113,125,46214,46239,W. Coast,214.8838035441035,0.8874402379508298,6,6.4858036,11.789035,9.203169
113,126,46214,46240,W. Coast,201.2435193160598,0.7928362252698855,6,6.2075996,11.535503,9.005248
127,113,46243,46214,W. Coast,921.3097933518841,0.4792805525350339,13,28.77876,11.391265,8.892648
128,113,46244,46214,W. Coast,337.06581593245545,0.7401194920242766,4,10.632838,11.279864,8.805682
129,113,46248,46214,W. Coast,915.6921066066456,0.4963834516817646,14,28.675873,11.362429,8.870137
113,130,46214,46251,W. Coast,582.2022410248129,0.4457966204810129,11,16.971746,12.2063465,9.528945
113,131,46214,46253,W. Coast,680.3601937905156,0.4075594614214797,12,19.912077,12.157959,9.491172
113,132,46214,46254,W. Coast,795.9891693476684,0.42227828586932986,16,26.333244,10.75576,8.396539
113,133,46214,46256,W. Coast,669.1192792877877,0.30439581341759847,14,18.14899,13.118658,10.241146
113,134,46214,46258,W. Coast,791.0090684367055,0.49663250609650905,17,22.172548,12.694167,9.909765
113,135,46214,46259,W. Coast,394.3395820056218,0.7995709654071637,8,11.952776,11.73924,9.164296
113,136,46214,46266,W. Coast,788.0211424148393,0.4996957042851319,15,22.527922,12.446725,9.7165985
137,113,46267,46214,W. Coast,1137.2421261699164,0.27022490207949035,17,39.013157,10.372422,8.097283
113,138,46214,46268,W. Coast,619.1834942877487,0.35516231333080267,13,17.642555,12.488096,9.748895
113,139,46214,ljpc1,W. Coast,796.708775205017,0.4537160546749171,17,27.169699,10.434055,8.145397
114,115,46215,46218,W. Coast,83.9289120497344,0.8910984713274492,2,2.4603138,12.138344,9.475859
114,116,46215,46219,W. Coast,237.26719979107267,0.8115443721441311,5,6.9056787,12.225587,9.543965
114,117,46215,46221,W. Coast,252.20734271894636,0.5943761224220476,6,7.0839887,12.668297,9.889569
114,118,46215,46222,W. Coast,292.8435485636378,0.6251461911945951,7,8.632856,12.070342,9.422772
114,119,46215,46224,W. Coast,384.40462990799665,0.5379381419275507,9,10.5459175,12.970077,10.125155
114,120,46215,46225,W. Coast,407.145989098416,0.6452217865115449,10,11.267375,12.857774,10.037485
121,114,46229,46215,W. Coast,1003.6746132650493,0.4437328778748236,19,30.586802,11.6760845,9.114994
114,122,46215,46232,W. Coast,435.6121235492951,0.6734028417292363,10,12.055207,12.85771,10.037436
114,123,46215,46235,W. Coast,449.15493151232084,0.7025066284778392,11,12.696094,12.5882225,9.827059
124,114,46237,46215,W. Coast,328.20753260346453,0.827980969875899,7,9.3480215,12.493012,9.752732
125,114,46239,46215,W. Coast,169.55454778102603,0.8878706563576156,4,4.9968514,12.074005,9.425632
126,114,46240,46215,W. Coast,184.14027858139048,0.7972515947729221,3,5.5367894,11.833935,9.23822
127,114,46243,46215,W. Coast,1254.7032787470168,0.42733391951514793,21,38.178894,11.693811,9.128832
128,114,46244,46215,W. Coast,703.0148658791404,0.5921866366947133,13,21.598429,11.5819235,9.041487
129,114,46248,46215,W. Coast,1255.991138235194,0.4456209571433411,24,38.27699,11.675814,9.114782
114,130,46215,46251,W. Coast,198.80845122782733,0.6511864559036336,4,5.6688848,12.478878,9.741699
114,131,46215,46253,W. Coast,305.11615893643943,0.5658693937222641,7,8.732775,12.432295,9.705333
114,132,46215,46254,W. Coast,420.68535072356,0.5618703912463648,11,13.519203,11.072473,8.643782
114,133,46215,46256,W. Coast,295.5570568170648,0.4521084594857738,7,7.8693643,13.364111,10.432759
114,134,46215,46258,W. Coast,412.67170284253586,0.6610914682562143,10,11.336877,12.95238,10.1113405
114,136,46215,46266,W. Coast,413.6314492016155,0.6603454000002413,10,11.577926,12.712212,9.923852
137,114,46267,46215,W. Coast,1459.4605712877983,0.17522792602820983,27,48.43798,10.721231,8.369583
114,138,46215,46268,W. Coast,246.66360457920226,0.5231107916096297,6,6.882683,12.752216,9.955082
114,139,46215,ljpc1,W. Coast,421.4803849130142,0.5983850651921213,12,13.934359,10.762885,8.402101
115,116,46218,46219,W. Coast,159.13974203413778,0.8796153929254764,3,4.6446667,12.191647,9.51747
115,117,46218,46221,W. Coast,207.53136085999944,0.585468302493004,4,5.846931,12.629731,9.859463
115,118,46218,46222,W. Coast,245.5927199938126,0.6342407280571369,5,7.25944,12.037899,9.397447
115,119,46218,46224,W. Coast,336.82115277490703,0.5461208782853705,7,9.270296,12.92838,10.092605
115,120,46218,46225,W. Coast,356.11009220532657,0.6537080280051,8,9.886163,12.817251,10.005851
121,115,46229,46218,W. Coast,1085.8289415350578,0.44380957381692465,21,33.175488,11.6461525,9.091627
